DATE,DFF,DGS10,DGS3MO,DGS5
1995-11-01,5.8030000000000000,5.9304761904761905,5.5180952380952381,5.6942857142857143
1995-12-01,5.6019354838709677,5.7115000000000000,5.2940000000000000,5.5135000000000000
1996-01-01,5.5648387096774194,5.6523809523809524,5.1504761904761905,5.3623809523809524
1996-02-01,5.2244827586206897,5.8055000000000000,4.9645000000000000,5.3795000000000000
1996-03-01,5.3141935483870968,6.2685714285714286,5.0976190476190476,5.9661904761904762
1996-04-01,5.2236666666666667,6.5113636363636364,5.0877272727272727,6.3009090909090909
1996-05-01,5.2351612903225806,6.7368181818181818,5.1536363636363636,6.4831818181818182
1996-06-01,5.2733333333333333,6.9120000000000000,5.2315000000000000,6.6895000000000000
1996-07-01,5.3964516129032258,6.8654545454545455,5.2981818181818182,6.6359090909090909
1996-08-01,5.2229032258064516,6.6354545454545455,5.1890909090909091,6.3890909090909091
1996-09-01,5.2990000000000000,6.8320000000000000,5.2375000000000000,6.5970000000000000
1996-10-01,5.2380645161290323,6.5336363636363636,5.1231818181818182,6.2704545454545455
1996-11-01,5.3110000000000000,6.2036842105263158,5.1694736842105263,5.9731578947368421
1996-12-01,5.2945161290322581,6.3023809523809524,5.0404761904761905,6.0680952380952381
1997-01-01,5.2545161290322581,6.5790476190476190,5.1657142857142857,6.3333333333333333
1997-02-01,5.1857142857142857,6.4194736842105263,5.1421052631578947,6.1989473684210526
1997-03-01,5.3861290322580645,6.6945000000000000,5.2845000000000000,6.5370000000000000
1997-04-01,5.5073333333333333,6.8854545454545455,5.3045454545454545,6.7590909090909091
1997-05-01,5.5041935483870968,6.7109523809523810,5.1966666666666667,6.5676190476190476
1997-06-01,5.5556666666666667,6.4938095238095238,5.0709523809523810,6.3752380952380952
1997-07-01,5.5212903225806452,6.2204545454545455,5.1945454545454545,6.1209090909090909
1997-08-01,5.5422580645161290,6.2985714285714286,5.2795238095238095,6.1600000000000000
1997-09-01,5.5406666666666667,6.2085714285714286,5.0847619047619048,6.1061904761904762
1997-10-01,5.4961290322580645,6.0295454545454545,5.1127272727272727,5.9281818181818182
1997-11-01,5.5216666666666667,5.8750000000000000,5.2811111111111111,5.8038888888888889
1997-12-01,5.5048387096774194,5.8086363636363636,5.3045454545454545,5.7731818181818182
1998-01-01,5.5574193548387097,5.5445000000000000,5.1790000000000000,5.4160000000000000
1998-02-01,5.5057142857142857,5.5747368421052632,5.2300000000000000,5.4926315789473684
1998-03-01,5.4935483870967742,5.6472727272727273,5.1618181818181818,5.6118181818181818
1998-04-01,5.4453333333333333,5.6376190476190476,5.0828571428571429,5.6119047619047619
